1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,Post Count 7 Day Delta,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
399,-144,la la la that’s how it goes,HONNE,https://m.tiktok.com/h5/share/music/6844076026151045121.html?language=en&source=h5_m&u_code=e0chlh2f5fk5mh&_d=e0chlh2f5fk5mh&share_music_id=6844076026151045121,187784730,7296,38.0,90.0,155.0,290.0,556.0,0.09022556390977443,0.102,0.058,0.035,0.016,0.00581021816251843,0.03974780701754386,0.5215827338129496,0.5344827586206896,0.5806451612903226,0.24516129032258063
400,-202,Galway Girl,Ed Sheeran,https://m.tiktok.com/h5/share/music/7023846210129693446.html?language=en&source=h5_m&u_code=e0ci03g4m45aal&_d=e0ci03g4m45aal&share_music_id=7023846210129693446,433399098,23572,38.0,141.0,177.0,717.0,591.0,-6.690476190476191,0.496,0.283,0.035,0.016,0.0060088198127723645,0.030417444425589683,1.2131979695431472,0.24686192468619247,0.7966101694915254,0.21468926553672316
401,-36,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/7052657741692766977.html?language=en&source=h5_m&u_code=e0ci7ibkf64i84&_d=e0ci7ibkf64i84&share_music_id=7052657741692766977,456919734,10992,38.0,68.0,76.0,177.0,399.0,-0.20270270270270271,0.303,0.174,0.035,0.016,0.002623997651246891,0.016102620087336244,0.44360902255639095,0.4293785310734463,0.8947368421052632,0.5
402,-67,Successful (with Drake),Trey Songz,https://m.tiktok.com/h5/share/music/6705032010378790913.html?language=en&source=h5_m&u_code=e0ci4j86da2806&_d=e0ci4j86da2806&share_music_id=6705032010378790913,65861098,30765,38.0,74.0,100.0,243.0,599.0,-0.31741573033707865,0.671,0.382,0.035,0.016,0.0011154162263708116,0.007898586055582642,0.4056761268781302,0.411522633744856,0.74,0.38
403,N/A,23 Island,JayDaYoungan,https://m.tiktok.com/h5/share/music/6892920400750185222.html?language=en&source=h5_m&u_code=e0ci2980dg43l2&_d=e0ci2980dg43l2&share_music_id=6892920400750185222,206834691,27075,38.0,119.0,157.0,148.0,218.0,1.1142857142857143,0.496,0.283,0.035,0.016,0.001053662590525995,0.0054662973222530005,0.6788990825688074,1.0608108108108107,0.7579617834394905,0.24203821656050956
404,-141,We Dem Boyz,Wiz Khalifa,https://m.tiktok.com/h5/share/music/6704978061193906177.html?language=en&source=h5_m&u_code=e0ci5d6m7k00h1&_d=e0ci5d6m7k00h1&share_music_id=6704978061193906177,23994806,40554,38.0,100.0,164.0,312.0,579.0,0.16853932584269662,0.82,0.478,0.035,0.016,0.001207759358897465,0.0076934457760023675,0.538860103626943,0.5256410256410257,0.6097560975609756,0.23170731707317074
405,+206,Adventure of a Lifetime,Coldplay,https://m.tiktok.com/h5/share/music/6705083088147318786.html?language=en&source=h5_m&u_code=e0chg8213fee7j&_d=e0chg8213fee7j&share_music_id=6705083088147318786,19825030,43437,37.0,92.0,142.0,349.0,704.0,-0.016901408450704224,0.82,0.478,0.035,0.016,0.001062404730010624,0.008034624858991183,0.49573863636363635,0.4068767908309456,0.647887323943662,0.2605633802816901
406,-137,Victory Lap (feat. Stacy Barthe),Nipsey Hussle,https://m.tiktok.com/h5/share/music/6704961319151339522.html?language=en&source=h5_m&u_code=e0chkjkjg0lg4i&_d=e0chkjkjg0lg4i&share_music_id=6704961319151339522,48673705,12973,37.0,106.0,166.0,395.0,758.0,0.0881542699724518,0.303,0.174,0.035,0.016,0.004261696248770693,0.030447853233639098,0.521108179419525,0.42025316455696204,0.6385542168674698,0.22289156626506024
407,-54,Lil Baby,Young Thug,https://m.tiktok.com/h5/share/music/6917760780381194241.html?language=en&source=h5_m&u_code=e0ci0mb7l7bab6&_d=e0ci0mb7l7bab6&share_music_id=6917760780381194241,329449203,8919,37.0,70.0,117.0,259.0,555.0,-0.125,0.102,0.058,0.035,0.016,0.004293112847537831,0.02903912994730351,0.4666666666666667,0.4517374517374517,0.5982905982905983,0.3162393162393162
408,-65,Hard Times,Paramore,https://m.tiktok.com/h5/share/music/6704985120127846402.html?language=en&source=h5_m&u_code=e0ci0h1l7blgac&_d=e0ci0h1l7blgac&share_music_id=6704985120127846402,49108349,4127,37.0,76.0,110.0,264.0,472.0,0.2692307692307692,0.102,0.058,0.035,0.016,0.00941422594142264,0.06396898473467409,0.559322033898305,0.4166666666666667,0.6909090909090909,0.33636363636363636
409,-87,Blixky Gang Freestyle,22Gz,https://m.tiktok.com/h5/share/music/6789709485637109761.html?language=en&source=h5_m&u_code=e0ci279e26dc9h&_d=e0ci279e26dc9h&share_music_id=6789709485637109761,124556107,4188,37.0,75.0,114.0,215.0,280.0,2.3076923076923075,0.102,0.058,0.035,0.016,0.008980713549590201,0.05133715377268386,0.7678571428571429,0.5302325581395348,0.6578947368421053,0.32456140350877194
410,-73,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,https://m.tiktok.com/h5/share/music/6704961178843482113.html?language=en&source=h5_m&u_code=e0chdklim33hc4&_d=e0chdklim33hc4&share_music_id=6704961178843482113,185377346,10740,37.0,71.0,107.0,246.0,493.0,-0.004048582995951417,0.303,0.174,0.035,0.016,0.0032157364224461135,0.022905027932960894,0.49898580121703856,0.4349593495934959,0.6635514018691588,0.34579439252336447
411,N/A,To All The Boys I’ve Loved Before,Jax,https://m.tiktok.com/h5/share/music/7055021088232704002.html?language=en&source=h5_m&u_code=e0cheife5lg0ea&_d=e0cheife5lg0ea&share_music_id=7055021088232704002,458980766,501,36.0,86.0,91.0,114.0,164.0,1.28,0.102,0.058,0.035,0.016,0.0477326968973747,0.2275449101796407,0.6951219512195121,0.7982456140350878,0.945054945054945,0.3956043956043956
412,-31,Breathe Me,Sia,https://m.tiktok.com/h5/share/music/7006629026911587078.html?language=en&source=h5_m&u_code=e0chihb1g247am&_d=e0chihb1g247am&share_music_id=7006629026911587078,421165551,6036,36.0,64.0,71.0,154.0,890.0,-0.7907608695652174,0.102,0.058,0.035,0.016,0.002343802317016005,0.025513585155732273,0.17303370786516853,0.461038961038961,0.9014084507042254,0.5070422535211268
413,+39,Remember That Night?,Sara Kays,https://m.tiktok.com/h5/share/music/6955896112603532037.html?language=en&source=h5_m&u_code=e0chj34hcee940&_d=e0chj34hcee940&share_music_id=6955896112603532037,393742805,45086,35.0,53.0,81.0,227.0,514.0,-0.20905923344947736,0.82,0.478,0.035,0.016,0.0005199052617078989,0.0050348223395289,0.44163424124513617,0.3568281938325991,0.654320987654321,0.43209876543209874
414,-57,Stop Lyin',Kevin Gates,https://m.tiktok.com/h5/share/music/6704975556124887041.html?language=en&source=h5_m&u_code=e0chikc5iej4kj&_d=e0chikc5iej4kj&share_music_id=6704975556124887041,103072604,6090,35.0,75.0,107.0,178.0,316.0,0.2898550724637681,0.102,0.058,0.035,0.016,0.0047720750183541955,0.02922824302134647,0.5632911392405063,0.601123595505618,0.7009345794392523,0.32710280373831774
415,N/A,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,https://m.tiktok.com/h5/share/music/224125399276961792.html?language=en&source=h5_m&u_code=e0chf5a1e6fgaj&_d=e0chf5a1e6fgaj&share_music_id=224125399276961792,112523185,1358,35.0,69.0,97.0,132.0,155.0,4.739130434782608,0.102,0.058,0.035,0.016,0.018873859704309534,0.09720176730486009,0.8516129032258064,0.7348484848484849,0.711340206185567,0.36082474226804123
416,+201,Going Bad (feat. Drake),Meek Mill,https://m.tiktok.com/h5/share/music/6704972250308675586.html?language=en&source=h5_m&u_code=e0chm9hiecdm9k&_d=e0chm9hiecdm9k&share_music_id=6704972250308675586,4995171,118952,35.0,82.0,141.0,390.0,863.0,-0.17547568710359407,1.0,1.0,0.273,0.13,0.00038377894332869173,0.003278633398345551,0.4519119351100811,0.36153846153846153,0.5815602836879432,0.24822695035460993
417,-92,If You Love Her,Forest Blakk,https://m.tiktok.com/h5/share/music/6876188247098132482.html?language=en&source=h5_m&u_code=e0chh7gcbh5862&_d=e0chh7gcbh5862&share_music_id=6876188247098132482,177185215,56287,35.0,72.0,115.0,249.0,403.0,0.6168831168831169,1.0,0.58,0.035,0.016,0.0006551003478440953,0.004423756817737666,0.6178660049627791,0.46184738955823296,0.6260869565217392,0.30434782608695654
418,N/A,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,https://m.tiktok.com/h5/share/music/7057851435073227526.html?language=en&source=h5_m&u_code=e0ci719da06e01&_d=e0ci719da06e01&share_music_id=7057851435073227526,471134777,201,35.0,56.0,71.0,124.0,nan,nan,0.102,0.058,0.035,0.016,0.15045592705167182,0.6169154228855721,nan,0.5725806451612904,0.7887323943661971,0.49295774647887325
419,-99,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay,https://m.tiktok.com/h5/share/music/7013380410218531590.html?language=en&source=h5_m&u_code=e0ci70ikf3ki4k&_d=e0ci70ikf3ki4k&share_music_id=7013380410218531590,425429673,25996,35.0,73.0,110.0,209.0,494.0,-0.26666666666666666,0.496,0.283,0.035,0.016,0.0011509168713599075,0.008039698415140791,0.4230769230769231,0.5263157894736842,0.6636363636363637,0.3181818181818182
420,+143,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,https://m.tiktok.com/h5/share/music/7032993502183066373.html?language=en&source=h5_m&u_code=e0chf58bee1e3j&_d=e0chf58bee1e3j&share_music_id=7032993502183066373,439255937,17688,35.0,31.0,72.0,192.0,991.0,-0.7596996245306633,0.303,0.174,0.035,0.016,0.001134597274697346,0.010854816824966078,0.19374369323915236,0.375,0.4305555555555556,0.4861111111111111
421,-117,YES! (feat. Rich The Kid & K CAMP),KYLE,https://m.tiktok.com/h5/share/music/6794711337709602817.html?language=en&source=h5_m&u_code=e0ci1ad6jcbe6l&_d=e0ci1ad6jcbe6l&share_music_id=6794711337709602817,26266240,6915,34.0,55.0,98.0,193.0,443.0,-0.228,0.102,0.058,0.035,0.016,0.0038375908132176908,0.027910339840925523,0.435665914221219,0.5077720207253886,0.5612244897959183,0.3469387755102041
422,+37,I.F.L.Y.,Bazzi,https://m.tiktok.com/h5/share/music/6918519587189328642.html?language=en&source=h5_m&u_code=e0chej6mk62298&_d=e0chej6mk62298&share_music_id=6918519587189328642,412888651,39430,34.0,51.0,40.0,226.0,1904.0,-0.865315852205006,0.671,0.382,0.035,0.016,0.0003402586981802299,0.005731676388536647,0.11869747899159663,0.17699115044247787,1.275,0.85
423,-169,Hero (feat. Christina Perri),Cash Cash,https://m.tiktok.com/h5/share/music/7055883690383051547.html?language=en&source=h5_m&u_code=e0chb9imcch4lm&_d=e0chb9imcch4lm&share_music_id=7055883690383051547,459584038,1827,34.0,100.0,133.0,140.0,148.0,16.5,0.102,0.058,0.035,0.016,0.016055846422338517,0.07662835249042145,0.9459459459459459,0.95,0.7518796992481203,0.2556390977443609
424,+21,Dollhouse,Melanie Martinez,https://m.tiktok.com/h5/share/music/7059423150030818053.html?language=en&source=h5_m&u_code=e0chic192igaic&_d=e0chic192igaic&share_music_id=7059423150030818053,463607874,301,34.0,54.0,74.0,nan,nan,nan,0.102,0.058,0.035,0.016,0.0,nan,nan,nan,0.7297297297297297,0.4594594594594595
425,+30,Live In the Moment (Tycho Sunset Remix),Portugal. The Man & Tycho,https://m.tiktok.com/h5/share/music/7063115754849176347.html?language=en&source=h5_m&u_code=e0chgl17m749af&_d=e0chgl17m749af&share_music_id=7063115754849176347,468258164,4791,34.0,51.0,92.0,289.0,1576.0,-0.7754467754467754,0.102,0.058,0.035,0.016,0.008587541655985607,0.060321436025881865,0.1833756345177665,0.31833910034602075,0.5543478260869565,0.3695652173913043
426,+187,Time for That,Kevin Gates,https://m.tiktok.com/h5/share/music/227382189691363329.html?language=en&source=h5_m&u_code=e0ci4h87d20dc3&_d=e0ci4h87d20dc3&share_music_id=227382189691363329,1063666,37371,34.0,63.0,87.0,158.0,226.0,1.3235294117647058,0.671,0.382,0.035,0.016,0.0007725238999580378,0.004227877231008001,0.6991150442477876,0.5506329113924051,0.7241379310344828,0.39080459770114945
427,+9,Rather Be (feat. Jess Glynne),Clean Bandit,https://m.tiktok.com/h5/share/music/6980770019705621254.html?language=en&source=h5_m&u_code=e0chg72g6b2emf&_d=e0chg72g6b2emf&share_music_id=6980770019705621254,407219219,20689,33.0,53.0,98.0,181.0,443.0,-0.30916030534351147,0.496,0.283,0.035,0.016,0.0012133448520204619,0.008748610372661801,0.40857787810383744,0.5414364640883977,0.5408163265306123,0.336734693877551
428,-176,Infinity,Jaymes Young,https://m.tiktok.com/h5/share/music/7034090384519088922.html?language=en&source=h5_m&u_code=e0chlk69gb3af1&_d=e0chlk69gb3af1&share_music_id=7034090384519088922,439011643,930,33.0,80.0,149.0,311.0,501.0,0.6368421052631579,0.102,0.058,0.035,0.016,0.06197612395224799,0.33440860215053764,0.6207584830339321,0.4790996784565916,0.5369127516778524,0.2214765100671141
429,N/A,Gold (feat. Lil Wayne) - Remix,Kiiara,https://m.tiktok.com/h5/share/music/6898707914207382278.html?language=en&source=h5_m&u_code=e0ci7cj236jhdd&_d=e0ci7cj236jhdd&share_music_id=6898707914207382278,225051183,52109,33.0,46.0,44.0,102.0,197.0,0.07368421052631578,1.0,0.58,0.035,0.016,0.00028814790055439656,0.0019574353758467825,0.5177664974619289,0.43137254901960786,1.0454545454545454,0.75
430,-11,Take You Dancing,Jason Derulo,https://m.tiktok.com/h5/share/music/7053639610894813998.html?language=en&source=h5_m&u_code=e0ci1e83j2hb5i&_d=e0ci1e83j2hb5i&share_music_id=7053639610894813998,456964279,2372,33.0,55.0,104.0,206.0,485.0,-0.2616487455197133,0.102,0.058,0.035,0.016,0.012990432721846709,0.08684654300168634,0.4247422680412371,0.5048543689320388,0.5288461538461539,0.3173076923076923
431,-104,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/7027506733501123355.html?language=en&source=h5_m&u_code=e0ci2b89ch54l4&_d=e0ci2b89ch54l4&share_music_id=7027506733501123355,434856749,19872,33.0,70.0,103.0,221.0,590.0,-0.4010840108401084,0.303,0.174,0.035,0.016,0.0014664536094985742,0.011121175523349437,0.37457627118644066,0.4660633484162896,0.6796116504854369,0.32038834951456313
432,+124,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/7048706699678468910.html?language=en&source=h5_m&u_code=e0cha12illabfl&_d=e0cha12illabfl&share_music_id=7048706699678468910,452361028,11136,33.0,32.0,71.0,122.0,230.0,0.12962962962962962,0.303,0.174,0.035,0.016,0.001770167262743431,0.010955459770114943,0.5304347826086957,0.5819672131147541,0.4507042253521127,0.4647887323943662
433,-139,Can I,Kehlani,https://m.tiktok.com/h5/share/music/7047356558728170287.html?language=en&source=h5_m&u_code=e0chie3ekfbigl&_d=e0chie3ekfbigl&share_music_id=7047356558728170287,448751766,29103,32.0,79.0,161.0,328.0,782.0,-0.2775330396475771,0.496,0.283,0.035,0.016,0.0018932458110208765,0.011270315775006014,0.4194373401534527,0.49085365853658536,0.4906832298136646,0.19875776397515527
434,N/A,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,https://m.tiktok.com/h5/share/music/6912759553327188738.html?language=en&source=h5_m&u_code=e0ci4geie6h6kd&_d=e0ci4geie6h6kd&share_music_id=6912759553327188738,270144047,8295,32.0,81.0,68.0,127.0,87.0,-4.175,0.102,0.058,0.035,0.016,0.002260903388924049,0.015310427968655817,1.4597701149425288,0.5354330708661418,1.1911764705882353,0.47058823529411764
435,+78,WAP (feat. Megan Thee Stallion),Cardi B,https://m.tiktok.com/h5/share/music/7053504402656709381.html?language=en&source=h5_m&u_code=e0ci5ik6dg7g79&_d=e0ci5ik6dg7g79&share_music_id=7053504402656709381,456811166,12612,32.0,42.0,59.0,121.0,365.0,-0.5040983606557377,0.303,0.174,0.035,0.016,0.001034801158977298,0.009594037424674913,0.3315068493150685,0.48760330578512395,0.711864406779661,0.5423728813559322
436,-68,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/6705009412072802306.html?language=en&source=h5_m&u_code=e0ci76930je7c4&_d=e0ci76930je7c4&share_music_id=6705009412072802306,120245134,1917,32.0,82.0,112.0,199.0,374.0,0.13714285714285715,0.102,0.058,0.035,0.016,0.01900342503590756,0.10380803338549817,0.5320855614973262,0.5628140703517588,0.7321428571428571,0.2857142857142857
437,N/A,Gang Up,"Young Thug, 2 Chainz, Wiz Khalifa & PnB Rock",https://m.tiktok.com/h5/share/music/6705099776616040450.html?language=en&source=h5_m&u_code=e0ci8256kd01h9&_d=e0ci8256kd01h9&share_music_id=6705099776616040450,51236905,75631,32.0,48.0,59.0,103.0,279.0,-0.4147727272727273,1.0,0.72,0.035,0.016,0.00028850862217285255,0.0013618754214541656,0.36917562724014336,0.5728155339805825,0.8135593220338984,0.5423728813559322
438,-96,Heart Attack,Trey Songz,https://m.tiktok.com/h5/share/music/6986907268339993345.html?language=en&source=h5_m&u_code=e0chf9l4ef091k&_d=e0chf9l4ef091k&share_music_id=6986907268339993345,425337961,16419,31.0,65.0,142.0,259.0,209.0,-6.18,0.303,0.174,0.035,0.016,0.0022206409186827617,0.015774407698398198,1.2392344497607655,0.5482625482625483,0.45774647887323944,0.21830985915492956
439,-1,Acapulco,Jason Derulo,https://m.tiktok.com/h5/share/music/6995318496624117762.html?language=en&source=h5_m&u_code=e0ci58ibg4e3kl&_d=e0ci58ibg4e3kl&share_music_id=6995318496624117762,414100064,13857,31.0,51.0,72.0,178.0,378.0,-0.11,0.303,0.174,0.035,0.016,0.0018430905871767071,0.012845493252507757,0.4708994708994709,0.4044943820224719,0.7083333333333334,0.4305555555555556
440,+10,Dangerous (feat. Jeremih and PnB Rock),Meek Mill,https://m.tiktok.com/h5/share/music/6704966494289152002.html?language=en&source=h5_m&u_code=e0chf29d8jl2j2&_d=e0chf29d8jl2j2&share_music_id=6704966494289152002,94827876,22909,31.0,66.0,84.0,179.0,290.0,0.6126126126126126,0.496,0.283,0.035,0.016,0.0011830378659749548,0.00781352306953599,0.6172413793103448,0.4692737430167598,0.7857142857142857,0.36904761904761907
441,-201,Hot (feat. Gunna),Young Thug,https://m.tiktok.com/h5/share/music/7053242484729760558.html?language=en&source=h5_m&u_code=e0chemc9llcmi9&_d=e0chemc9llcmi9&share_music_id=7053242484729760558,459513006,2158,31.0,106.0,132.0,239.0,481.0,-0.012396694214876033,0.102,0.058,0.035,0.016,0.017879948914431606,0.11075069508804448,0.4968814968814969,0.5523012552301255,0.803030303030303,0.23484848484848486
442,-48,Chandelier,Sia,https://m.tiktok.com/h5/share/music/6715582523704870914.html?language=en&source=h5_m&u_code=e0ci293fh3j0cf&_d=e0ci293fh3j0cf&share_music_id=6715582523704870914,41369238,4338,31.0,62.0,88.0,162.0,339.0,-0.0847457627118644,0.102,0.058,0.035,0.016,0.006017582624230258,0.03734439834024896,0.4778761061946903,0.5432098765432098,0.7045454545454546,0.3522727272727273
443,+90,Dope Lamp,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6834254803724471045.html?language=en&source=h5_m&u_code=e0ci84cbil8beb&_d=e0ci84cbil8beb&share_music_id=6834254803724471045,64746576,29726,31.0,37.0,68.0,290.0,361.0,3.084507042253521,0.496,0.283,0.035,0.016,0.0010659182751014372,0.009755769360156092,0.8033240997229917,0.23448275862068965,0.5441176470588235,0.45588235294117646
444,-137,On My Way,Plies,https://m.tiktok.com/h5/share/music/7021352913880910597.html?language=en&source=h5_m&u_code=e0ci01ka8il078&_d=e0ci01ka8il078&share_music_id=7021352913880910597,430489964,13594,31.0,74.0,127.0,338.0,389.0,5.627450980392157,0.303,0.174,0.035,0.016,0.0035806082576849904,0.024863910548771517,0.8688946015424165,0.3757396449704142,0.5826771653543307,0.2440944881889764
445,-112,love nwantiti (feat. Franglish) - French Remix,CKay,https://m.tiktok.com/h5/share/music/7049440729500060421.html?language=en&source=h5_m&u_code=e0ci4i2chli98a&_d=e0ci4i2chli98a&share_music_id=7049440729500060421,450451382,2011,30.0,66.0,101.0,230.0,527.0,-0.2255892255892256,0.102,0.058,0.035,0.016,0.018565135305223458,0.11437095972153158,0.4364326375711575,0.4391304347826087,0.6534653465346535,0.297029702970297
446,+115,We Don't Talk About Bruno - Instrumental,Lin-Manuel Miranda,https://m.tiktok.com/h5/share/music/7059860346278120198.html?language=en&source=h5_m&u_code=e0ci4hgl9ed7mj&_d=e0ci4hgl9ed7mj&share_music_id=7059860346278120198,464059745,5183,30.0,27.0,45.0,183.0,727.0,-0.6636029411764706,0.102,0.058,0.035,0.016,0.002490563100751096,0.035307736831950605,0.2517193947730399,0.2459016393442623,0.6,0.6666666666666666
447,+108,Horses,"PnB Rock, Kodak Black & A Boogie wit da Hoodie",https://m.tiktok.com/h5/share/music/6704950032543516673.html?language=en&source=h5_m&u_code=e0chhl7m8mm616&_d=e0chhl7m8mm616&share_music_id=6704950032543516673,90675893,32365,30.0,29.0,83.0,256.0,389.0,0.924812030075188,0.671,0.382,0.035,0.016,0.0010532250370177624,0.007909779082342036,0.6580976863753213,0.32421875,0.3493975903614458,0.3614457831325301
