1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,3 Day Post Growth Rank,Change in 3 Day Post Growth Rank,Post Count 7 Day Delta,7 Day Post Growth Rank,Change in 7 Day Post Growth Rank,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
639,-529,Freaks,Surf Curse,https://m.tiktok.com/h5/share/music/6855610258107190022.html?language=en&source=h5_m&u_code=e0cheife614l99&_d=e0cheife614l99&share_music_id=6855610258107190022,216686565,287897,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,0.172,0.211,0.0012045564018897696,nan,nan,nan,nan,nan
640,-140,Grenade,Bruno Mars,https://m.tiktok.com/h5/share/music/7056816082660625158.html?language=en&source=h5_m&u_code=e0ci6i6aa120de&_d=e0ci6i6aa120de&share_music_id=7056816082660625158,460851572,467,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.037001441614608443,nan,nan,nan,nan,nan
641,-525,Love Yourself,Jasmine Thompson,https://m.tiktok.com/h5/share/music/222449567974359040.html?language=en&source=h5_m&u_code=e0ci6l0m97fk6c&_d=e0ci6l0m97fk6c&share_music_id=222449567974359040,1466473,72153,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,0.72,0.035,0.016,0.004967152699887962,nan,nan,nan,nan,nan
642,-585,Myself,Bazzi,https://m.tiktok.com/h5/share/music/6593613168767929089.html?language=en&source=h5_m&u_code=e0ci71m0d48gic&_d=e0ci71m0d48gic&share_music_id=6593613168767929089,31618824,1742833,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,1.0,1.0,0.00041577017777812006,nan,nan,nan,nan,nan
643,-516,It Girl,Jason Derulo,https://m.tiktok.com/h5/share/music/227173241109331968.html?language=en&source=h5_m&u_code=e0ci7k61imhd49&_d=e0ci7k61imhd49&share_music_id=227173241109331968,12464386,56330,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,0.58,0.035,0.016,0.00297478244663312,nan,nan,nan,nan,nan
644,-435,Buddy Holly,Weezer,https://m.tiktok.com/h5/share/music/6828397630939203586.html?language=en&source=h5_m&u_code=e0ci8gaga6a996&_d=e0ci8gaga6a996&share_music_id=6828397630939203586,85736627,26731,nan,nan,nan,0,0,nan,0,0,nan,nan,0.496,0.283,0.035,0.016,0.004957033978076645,nan,nan,nan,nan,nan
645,-617,Paradise,Bazzi,https://m.tiktok.com/h5/share/music/6723045742841169921.html?language=en&source=h5_m&u_code=e0chj5dcm7fmbh&_d=e0chj5dcm7fmbh&share_music_id=6723045742841169921,37495243,409068,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,0.827,0.381,0.0041227362092616715,nan,nan,nan,nan,nan
646,-45,We Don't Talk About Bruno - Instrumental,Lin-Manuel Miranda,https://m.tiktok.com/h5/share/music/7062190298927123246.html?language=en&source=h5_m&u_code=e0ci5j3e9k73a8&_d=e0ci5j3e9k73a8&share_music_id=7062190298927123246,466896715,570,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.027599243856332747,nan,nan,nan,nan,nan
647,-540,Still into You,Paramore,https://m.tiktok.com/h5/share/music/205998750660714496.html?language=en&source=h5_m&u_code=e0chd912e5f1d5&_d=e0chd912e5f1d5&share_music_id=205998750660714496,103053487,309,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,23.615384615384613,nan,nan,nan,nan,nan
648,+4,Die Young,Roddy Ricch,https://m.tiktok.com/h5/share/music/6704958056670693378.html?language=en&source=h5_m&u_code=e0chm0f306a7j0&_d=e0chm0f306a7j0&share_music_id=6704958056670693378,2511348,17817,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0009454774661203499,nan,nan,nan,nan,nan
649,-269,On the Low,Burna Boy,https://m.tiktok.com/h5/share/music/6704971120367372289.html?language=en&source=h5_m&u_code=e0ci4h2182b527&_d=e0ci4h2182b527&share_music_id=6704971120367372289,41449848,17258,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.002334839304684855,nan,nan,nan,nan,nan
650,-63,Bangarang (feat. Sirah),Skrillex,https://m.tiktok.com/h5/share/music/6704976011265591298.html?language=en&source=h5_m&u_code=e0ci525f5ekibb&_d=e0ci525f5ekibb&share_music_id=6704976011265591298,146800923,14325,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0011349624481559598,nan,nan,nan,nan,nan
651,-43,Hollywood (Acoustic),Marina and The Diamonds,https://m.tiktok.com/h5/share/music/6689820073852504838.html?language=en&source=h5_m&u_code=e0ci0ijgbimjl8&_d=e0ci0ijgbimjl8&share_music_id=6689820073852504838,12850,44627,nan,nan,nan,0,0,nan,0,0,nan,nan,0.82,0.478,0.035,0.016,0.0006598704499239455,nan,nan,nan,nan,nan
652,-521,Broken & Beautiful,Kelly Clarkson,https://m.tiktok.com/h5/share/music/6753275855675345669.html?language=en&source=h5_m&u_code=e0chk46a5hi90f&_d=e0chk46a5hi90f&share_music_id=6753275855675345669,13666405,232519,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,0.172,0.211,0.0008459828319813527,nan,nan,nan,nan,nan
653,-425,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,https://m.tiktok.com/h5/share/music/6654004973979831041.html?language=en&source=h5_m&u_code=e0chj458lj98k1&_d=e0chj458lj98k1&share_music_id=6654004973979831041,1458808,50624,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,0.58,0.035,0.016,0.0007609565858413362,nan,nan,nan,nan,nan
654,-401,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://m.tiktok.com/h5/share/music/6704972716014831617.html?language=en&source=h5_m&u_code=e0cheeghgf92bg&_d=e0cheeghgf92bg&share_music_id=6704972716014831617,304879969,14413,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.005958516301201562,nan,nan,nan,nan,nan
655,-495,Salt,Ava Max,https://m.tiktok.com/h5/share/music/6870149722129041415.html?language=en&source=h5_m&u_code=e0chm5l2eai4d1&_d=e0chm5l2eai4d1&share_music_id=6870149722129041415,198061770,154392,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,0.273,0.13,0.0013574042893454707,nan,nan,nan,nan,nan
656,-164,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,https://m.tiktok.com/h5/share/music/6704976393807071234.html?language=en&source=h5_m&u_code=e0chb508bcei5k&_d=e0chb508bcei5k&share_music_id=6704976393807071234,194184178,1149,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.020022246941045735,nan,nan,nan,nan,nan
657,-251,Victory Lap (feat. Stacy Barthe),Nipsey Hussle,https://m.tiktok.com/h5/share/music/6704961319151339522.html?language=en&source=h5_m&u_code=e0chkjkjg0lg4i&_d=e0chkjkjg0lg4i&share_music_id=6704961319151339522,48673705,12973,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.004261696248770693,nan,nan,nan,nan,nan
658,-444,Honey Bun,Kodak Black,https://m.tiktok.com/h5/share/music/6822474723209808646.html?language=en&source=h5_m&u_code=e0ci7ij62h50b0&_d=e0ci7ij62h50b0&share_music_id=6822474723209808646,88270558,45106,nan,nan,nan,0,0,nan,0,0,nan,nan,0.82,0.478,0.035,0.016,0.0029837793345322454,nan,nan,nan,nan,nan
659,-238,YES! (feat. Rich The Kid & K CAMP),KYLE,https://m.tiktok.com/h5/share/music/6794711337709602817.html?language=en&source=h5_m&u_code=e0ci1ad6jcbe6l&_d=e0ci1ad6jcbe6l&share_music_id=6794711337709602817,26266240,6915,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.0038375908132176908,nan,nan,nan,nan,nan
660,-220,Dangerous (feat. Jeremih and PnB Rock),Meek Mill,https://m.tiktok.com/h5/share/music/6704966494289152002.html?language=en&source=h5_m&u_code=e0chf29d8jl2j2&_d=e0chf29d8jl2j2&share_music_id=6704966494289152002,94827876,22909,nan,nan,nan,0,0,nan,0,0,nan,nan,0.496,0.283,0.035,0.016,0.0011830378659749548,nan,nan,nan,nan,nan
661,-279,Gold (feat. Lil Wayne) - Remix,Kiiara,https://m.tiktok.com/h5/share/music/6704976358260344834.html?language=en&source=h5_m&u_code=e0cheel6940im6&_d=e0cheel6940im6&share_music_id=6704976358260344834,60615381,12443,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0033756917733742606,nan,nan,nan,nan,nan
662,-196,Work It,Missy Elliott,https://m.tiktok.com/h5/share/music/6917698040866310146.html?language=en&source=h5_m&u_code=e0chd81cke0lcm&_d=e0chd81cke0lcm&share_music_id=6917698040866310146,273209496,4969,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.0045250713412148015,nan,nan,nan,nan,nan
663,-132,Hussle & Motivate,Nipsey Hussle,https://m.tiktok.com/h5/share/music/6704961384968357890.html?language=en&source=h5_m&u_code=e0chgbc765i66c&_d=e0chgbc765i66c&share_music_id=6704961384968357890,228122984,8758,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.00199889716018765,nan,nan,nan,nan,nan
664,-48,Self Control,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6745941984717834242.html?language=en&source=h5_m&u_code=e0ci45fb71326l&_d=e0ci45fb71326l&share_music_id=6745941984717834242,10674612,57817,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,0.58,0.035,0.016,0.0005404731218559772,nan,nan,nan,nan,nan
665,-126,In God I Trust,Kevin Gates,https://m.tiktok.com/h5/share/music/6613051418834126854.html?language=en&source=h5_m&u_code=e0chhe2i3e7i72&_d=e0chhe2i3e7i72&share_music_id=6613051418834126854,34398732,11280,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0020162009777681318,nan,nan,nan,nan,nan
666,-443,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6838752601165548293.html?language=en&source=h5_m&u_code=e0ci8j40mec057&_d=e0ci8j40mec057&share_music_id=6838752601165548293,94316909,58722,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,0.58,0.035,0.016,0.0009324980701047018,nan,nan,nan,nan,nan
667,-32,The Lazy Song,Bruno Mars,https://m.tiktok.com/h5/share/music/220735801507225600.html?language=en&source=h5_m&u_code=e0chj23m474a9l&_d=e0chj23m474a9l&share_music_id=220735801507225600,1516768,46072,nan,nan,nan,0,0,nan,0,0,nan,nan,0.82,0.478,0.035,0.016,-0.0002255965292841964,nan,nan,nan,nan,nan
668,-258,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,https://m.tiktok.com/h5/share/music/6704961178843482113.html?language=en&source=h5_m&u_code=e0chdklim33hc4&_d=e0chdklim33hc4&share_music_id=6704961178843482113,185377346,10740,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0032157364224461135,nan,nan,nan,nan,nan
669,-326,Facts,Kevin Gates,https://m.tiktok.com/h5/share/music/6716432968434321409.html?language=en&source=h5_m&u_code=e0chhjce6afbak&_d=e0chhjce6afbak&share_music_id=6716432968434321409,198380,32822,nan,nan,nan,0,0,nan,0,0,nan,nan,0.671,0.382,0.035,0.016,0.0005312490458889706,nan,nan,nan,nan,nan
670,-52,Viva La Vida,Coldplay,https://m.tiktok.com/h5/share/music/7025900975424785157.html?language=en&source=h5_m&u_code=e0ci523ajk715c&_d=e0ci523ajk715c&share_music_id=7025900975424785157,433651363,200,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.20423600605143724,nan,nan,nan,nan,nan
671,-235,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/6705009412072802306.html?language=en&source=h5_m&u_code=e0ci76930je7c4&_d=e0ci76930je7c4&share_music_id=6705009412072802306,120245134,1917,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.01900342503590756,nan,nan,nan,nan,nan
672,-289,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://m.tiktok.com/h5/share/music/7066839789676333829.html?language=en&source=h5_m&u_code=e0ci2fbj0jd5k1&_d=e0ci2fbj0jd5k1&share_music_id=7066839789676333829,471931641,965,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.13948256467941497,nan,nan,nan,nan,nan
673,-259,Stop Lyin',Kevin Gates,https://m.tiktok.com/h5/share/music/6704975556124887041.html?language=en&source=h5_m&u_code=e0chikc5iej4kj&_d=e0chikc5iej4kj&share_music_id=6704975556124887041,103072604,6090,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.0047720750183541955,nan,nan,nan,nan,nan
674,-407,Money Spread (feat. Young Nudy),Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6890997795621194501.html?language=en&source=h5_m&u_code=e0chdmhhck2gg0&_d=e0chdmhhck2gg0&share_music_id=6890997795621194501,304390394,4403,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.0213125030136457,nan,nan,nan,nan,nan
675,0,That Way,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6814656152266558214.html?language=en&source=h5_m&u_code=e0ci525f5ekibb&_d=e0ci525f5ekibb&share_music_id=6814656152266558214,304545074,23068,nan,nan,nan,0,0,nan,0,0,nan,nan,0.496,0.283,0.035,0.016,0.00045968238549132,nan,nan,nan,nan,nan
676,-130,Runaway Baby,Bruno Mars,https://m.tiktok.com/h5/share/music/6705031666181605377.html?language=en&source=h5_m&u_code=e0chlcigae6a0a&_d=e0chlcigae6a0a&share_music_id=6705031666181605377,10856080,11567,nan,nan,nan,0,0,nan,0,0,nan,nan,0.303,0.174,0.035,0.016,0.0021929061227330317,nan,nan,nan,nan,nan
677,-53,Bring The Hook,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7052490735416789766.html?language=en&source=h5_m&u_code=e0chlhh87al3id&_d=e0chlhh87al3id&share_music_id=7052490735416789766,455062754,986,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.02315608919382507,nan,nan,nan,nan,nan
678,-45,Strapped Up (feat. Mike Sherm and G-BO Lean),AzChike,https://m.tiktok.com/h5/share/music/6901686921773288193.html?language=en&source=h5_m&u_code=e0ci3m92f1h40d&_d=e0ci3m92f1h40d&share_music_id=6901686921773288193,300389632,4247,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.003276197711409758,nan,nan,nan,nan,nan
679,-73,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/7044500497541221146.html?language=en&source=h5_m&u_code=e0ci4ik563li6i&_d=e0ci4ik563li6i&share_music_id=7044500497541221146,446802838,644,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.03566481994459838,nan,nan,nan,nan,nan
680,-168,Bottoms Up (feat. Nicki Minaj),Trey Songz,https://m.tiktok.com/h5/share/music/6896981520615999489.html?language=en&source=h5_m&u_code=e0chl04idf6aee&_d=e0chl04idf6aee&share_music_id=6896981520615999489,228050670,8500,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.003279233894921983,nan,nan,nan,nan,nan
681,-536,Beautiful (feat. Camila Cabello),Bazzi,https://m.tiktok.com/h5/share/music/6586074347348167430.html?language=en&source=h5_m&u_code=e0chl22aiame2k&_d=e0chl22aiame2k&share_music_id=6586074347348167430,97706,1352163,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,1.0,1.0,0.00026717379855421234,nan,nan,nan,nan,nan
682,-298,Thru Your Phone,Cardi B,https://m.tiktok.com/h5/share/music/6857350444059036421.html?language=en&source=h5_m&u_code=e0chi64ebjbief&_d=e0chi64ebjbief&share_music_id=6857350444059036421,155419478,24273,nan,nan,nan,0,0,nan,0,0,nan,nan,0.496,0.283,0.035,0.016,0.0010666269782209352,nan,nan,nan,nan,nan
683,-561,Exactly How I Feel (feat. Gucci Mane),Lizzo,https://m.tiktok.com/h5/share/music/5000000001452320180.html?language=en&source=h5_m&u_code=e0chh9m3h6e5fl&_d=e0chh9m3h6e5fl&share_music_id=5000000001452320180,18600321,134042,nan,nan,nan,0,0,nan,0,0,nan,nan,1.0,1.0,0.273,0.13,0.002432114121584587,nan,nan,nan,nan,nan
684,-25,No Flockin,Kodak Black,https://m.tiktok.com/h5/share/music/83484323.html?language=en&source=h5_m&u_code=e0chg9bblmgieh&_d=e0chg9bblmgieh&share_music_id=83484323,97756173,2460,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.03733518390006937,nan,nan,nan,nan,nan
685,-123,23,Mike WiLL Made-It,https://m.tiktok.com/h5/share/music/6888634117861608193.html?language=en&source=h5_m&u_code=e0chka10bfbe36&_d=e0chka10bfbe36&share_music_id=6888634117861608193,228937955,2921,nan,nan,nan,0,0,nan,0,0,nan,nan,0.102,0.058,0.035,0.016,0.0057114996169116425,nan,nan,nan,nan,nan
