1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
364,+220,14.0,The London (feat. J. Cole & Travis Scott),Young Thug,12258.0,25.0,52486079.0,4826626.0,49.0,"['https://m.tiktok.com/h5/share/music/6715303918110247682.html?language=en&source=h5_m&u_code=e0ci3ab56b7md6&_d=e0ci3ab56b7md6&share_music_id=6715303918110247682', 'https://m.tiktok.com/h5/share/music/5000000001465154498.html?language=en&source=h5_m&u_code=e0chm38m6a3946&_d=e0chm38m6a3946&share_music_id=5000000001465154498', 'https://m.tiktok.com/h5/share/music/7040155674147523374.html?language=en&source=h5_m&u_code=e0ci82eie6chad&_d=e0ci82eie6chad&share_music_id=7040155674147523374']"
365,+3987,14.0,Bonfire Heart,James Blunt,3248.0,-6.0,16446533.0,2765609.0,9.0,"['https://m.tiktok.com/h5/share/music/6989266421440170758.html?language=en&source=h5_m&u_code=e0ci3eeic45gmh&_d=e0ci3eeic45gmh&share_music_id=6989266421440170758', 'https://m.tiktok.com/h5/share/music/7025548818401774342.html?language=en&source=h5_m&u_code=e0ci8387gbh5k1&_d=e0ci8387gbh5k1&share_music_id=7025548818401774342', 'https://m.tiktok.com/h5/share/music/6705034956365629441.html?language=en&source=h5_m&u_code=e0ci511k605elh&_d=e0ci511k605elh&share_music_id=6705034956365629441']"
366,+4005,14.0,Untouchable,YoungBoy Never Broke Again,29908.0,-20.0,21595578.0,3493567.0,7.0,"['https://m.tiktok.com/h5/share/music/259918219791278081.html?language=en&source=h5_m&u_code=e0ci4b33a5d7g2&_d=e0ci4b33a5d7g2&share_music_id=259918219791278081', 'https://m.tiktok.com/h5/share/music/235429331395686400.html?language=en&source=h5_m&u_code=e0ci1ikb8j1ek2&_d=e0ci1ikb8j1ek2&share_music_id=235429331395686400', 'https://m.tiktok.com/h5/share/music/6887231724397366021.html?language=en&source=h5_m&u_code=e0chkm65ea8k28&_d=e0chkm65ea8k28&share_music_id=6887231724397366021']"
367,+3093,14.0,45,Shinedown,4765.0,12.0,4205919.0,600464.0,1.0,['https://m.tiktok.com/h5/share/music/223662651518644224.html?language=en&source=h5_m&u_code=e0che79aied5kk&_d=e0che79aied5kk&share_music_id=223662651518644224']
368,+3860,14.0,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Ed Sheeran,2570.0,-8.0,24079300.0,1759201.0,6.0,"['https://m.tiktok.com/h5/share/music/6995173292894078977.html?language=en&source=h5_m&u_code=e0chj7744955m7&_d=e0chj7744955m7&share_music_id=6995173292894078977', 'https://m.tiktok.com/h5/share/music/6996748112333179653.html?language=en&source=h5_m&u_code=e0chij5lbhhif5&_d=e0chij5lbhhif5&share_music_id=6996748112333179653', 'https://m.tiktok.com/h5/share/music/7002977076013779717.html?language=en&source=h5_m&u_code=e0chibc3422acl&_d=e0chibc3422acl&share_music_id=7002977076013779717']"
369,-275,14.0,You the One,YoungBoy Never Broke Again,252361.0,1018.0,607578750.0,78913261.0,11.0,"['https://m.tiktok.com/h5/share/music/6935698234476481286.html?language=en&source=h5_m&u_code=e0ci7gehichc59&_d=e0ci7gehichc59&share_music_id=6935698234476481286', 'https://m.tiktok.com/h5/share/music/310681428353277953.html?language=en&source=h5_m&u_code=e0chfc5j35a6k1&_d=e0chfc5j35a6k1&share_music_id=310681428353277953', 'https://m.tiktok.com/h5/share/music/6902858562138114821.html?language=en&source=h5_m&u_code=e0chllgcck5hih&_d=e0chllgcck5hih&share_music_id=6902858562138114821']"
370,+176,14.0,Ghetto Angels,NoCap,8209.0,43.0,8728690.0,1241662.0,9.0,"['https://m.tiktok.com/h5/share/music/6701222590322575362.html?language=en&source=h5_m&u_code=e0ci316l7mk9mi&_d=e0ci316l7mk9mi&share_music_id=6701222590322575362', 'https://m.tiktok.com/h5/share/music/7013891842177583878.html?language=en&source=h5_m&u_code=e0chh989lg2994&_d=e0chh989lg2994&share_music_id=7013891842177583878', 'https://m.tiktok.com/h5/share/music/7028363424325225263.html?language=en&source=h5_m&u_code=e0ci4d3979j60i&_d=e0ci4d3979j60i&share_music_id=7028363424325225263']"
371,-57,14.0,Change Ya Life,Shoreline Mafia,15259.0,72.0,48559752.0,7394597.0,4.0,"['https://m.tiktok.com/h5/share/music/6845099003168704514.html?language=en&source=h5_m&u_code=e0chk1m3c998k5&_d=e0chk1m3c998k5&share_music_id=6845099003168704514', 'https://m.tiktok.com/h5/share/music/6846473412659906562.html?language=en&source=h5_m&u_code=e0chlhkh3cc9ii&_d=e0chlhkh3cc9ii&share_music_id=6846473412659906562', 'https://m.tiktok.com/h5/share/music/6911389859764570886.html?language=en&source=h5_m&u_code=e0chdjc51fgegj&_d=e0chdjc51fgegj&share_music_id=6911389859764570886']"
372,+39,14.0,Fr Fr (feat. Lil Skies),Wiz Khalifa,3956.0,43.0,101381649.0,3062400.0,3.0,"['https://m.tiktok.com/h5/share/music/6803970705814718466.html?language=en&source=h5_m&u_code=e0chdi63fbhhkc&_d=e0chdi63fbhhkc&share_music_id=6803970705814718466', 'https://m.tiktok.com/h5/share/music/6805820272134933249.html?language=en&source=h5_m&u_code=e0ci23hkb27la7&_d=e0ci23hkb27la7&share_music_id=6805820272134933249', 'https://m.tiktok.com/h5/share/music/6705080752666576897.html?language=en&source=h5_m&u_code=e0ci16d14jglbk&_d=e0ci16d14jglbk&share_music_id=6705080752666576897']"
373,+49,14.0,Great Example,Kevin Gates,14918.0,52.0,6779221.0,726754.0,2.0,"['https://m.tiktok.com/h5/share/music/6704930194899077122.html?language=en&source=h5_m&u_code=e0ci58ibg4e3kl&_d=e0ci58ibg4e3kl&share_music_id=6704930194899077122', 'https://m.tiktok.com/h5/share/music/7054209663390272262.html?language=en&source=h5_m&u_code=e0chj681kb64e4&_d=e0chj681kb64e4&share_music_id=7054209663390272262']"
374,-62,14.0,Come Over (feat. Stylo G),Clean Bandit,20694.0,76.0,5524423.0,706634.0,2.0,"['https://m.tiktok.com/h5/share/music/6971098163214076674.html?language=en&source=h5_m&u_code=e0ci4l0m1h996d&_d=e0ci4l0m1h996d&share_music_id=6971098163214076674', 'https://m.tiktok.com/h5/share/music/6989485585672964891.html?language=en&source=h5_m&u_code=e0chjl05ige02i&_d=e0chjl05ige02i&share_music_id=6989485585672964891']"
375,+4,13.0,Chronicles - A COLORS SHOW,Cordae,208.0,47.0,1932298.0,339150.0,4.0,"['https://m.tiktok.com/h5/share/music/7060957846602697518.html?language=en&source=h5_m&u_code=e0chk7i80dl2bm&_d=e0chk7i80dl2bm&share_music_id=7060957846602697518', 'https://m.tiktok.com/h5/share/music/7061042787944287022.html?language=en&source=h5_m&u_code=e0chcl0c3d4d0e&_d=e0chcl0c3d4d0e&share_music_id=7061042787944287022', 'https://m.tiktok.com/h5/share/music/7060888489534950150.html?language=en&source=h5_m&u_code=e0ci2h9g9h89i0&_d=e0ci2h9g9h89i0&share_music_id=7060888489534950150']"
376,+80,13.0,Same Mistake,James Blunt,4643.0,36.0,10645082.0,757150.0,11.0,"['https://m.tiktok.com/h5/share/music/6705032704481576962.html?language=en&source=h5_m&u_code=e0chm2fccfjmm6&_d=e0chm2fccfjmm6&share_music_id=6705032704481576962', 'https://m.tiktok.com/h5/share/music/6931767506705140486.html?language=en&source=h5_m&u_code=e0ci7eiamgf59f&_d=e0ci7eiamgf59f&share_music_id=6931767506705140486', 'https://m.tiktok.com/h5/share/music/6949882759645104902.html?language=en&source=h5_m&u_code=e0chf76b65f5j8&_d=e0chf76b65f5j8&share_music_id=6949882759645104902']"
377,-134,13.0,The Money,Lin-Manuel Miranda,37295.0,120.0,289596213.0,42533994.0,15.0,"['https://m.tiktok.com/h5/share/music/191199018260025344.html?language=en&source=h5_m&u_code=e0chfj677534l0&_d=e0chfj677534l0&share_music_id=191199018260025344', 'https://m.tiktok.com/h5/share/music/6758350143063328770.html?language=en&source=h5_m&u_code=e0chlk69gb3af1&_d=e0chlk69gb3af1&share_music_id=6758350143063328770', 'https://m.tiktok.com/h5/share/music/170414150911684608.html?language=en&source=h5_m&u_code=e0ci0ljlh2ck7c&_d=e0ci0ljlh2ck7c&share_music_id=170414150911684608']"
378,+437,13.0,God's Eyes,Roddy Ricch,1427.0,28.0,2043797.0,207905.0,1.0,['https://m.tiktok.com/h5/share/music/6767353539095169026.html?language=en&source=h5_m&u_code=e0chgma9fd1ea8&_d=e0chgma9fd1ea8&share_music_id=6767353539095169026']
379,+101,13.0,777,Bruno Mars,1102.0,35.0,9332827.0,1140684.0,3.0,"['https://m.tiktok.com/h5/share/music/7029271905623115777.html?language=en&source=h5_m&u_code=e0ci21ea8ka2k2&_d=e0ci21ea8ka2k2&share_music_id=7029271905623115777', 'https://m.tiktok.com/h5/share/music/7029266758968838145.html?language=en&source=h5_m&u_code=e0chcci9eh82d0&_d=e0chcci9eh82d0&share_music_id=7029266758968838145', 'https://m.tiktok.com/h5/share/music/7050280737509231407.html?language=en&source=h5_m&u_code=e0ci2ij0h5ld16&_d=e0ci2ij0h5ld16&share_music_id=7050280737509231407']"
380,+3011,13.0,Bruised Not Broken (feat. MNEK & Kiana Ledé) - Merk & Kremont Remix,Matoma,44.0,13.0,281860.0,18994.0,1.0,['https://m.tiktok.com/h5/share/music/6719401612558747650.html?language=en&source=h5_m&u_code=e0chjh3hli0m5k&_d=e0chjh3hli0m5k&share_music_id=6719401612558747650']
381,+4104,13.0,Bestie (feat. Megan Thee Stallion),Bhad Bhabie,47545.0,-47.0,113505638.0,22984491.0,1.0,['https://m.tiktok.com/h5/share/music/6772451458211121154.html?language=en&source=h5_m&u_code=e0ci7g9lm4k3l8&_d=e0ci7g9lm4k3l8&share_music_id=6772451458211121154']
382,+84,12.0,Sexy,Tank,9059.0,44.0,10205080.0,819518.0,4.0,"['https://m.tiktok.com/h5/share/music/282834833699950592.html?language=en&source=h5_m&u_code=e0chga7a79bgk7&_d=e0chga7a79bgk7&share_music_id=282834833699950592', 'https://m.tiktok.com/h5/share/music/6705085233454123010.html?language=en&source=h5_m&u_code=e0chm5bj4f5kj8&_d=e0chm5bj4f5kj8&share_music_id=6705085233454123010', 'https://m.tiktok.com/h5/share/music/6705085229779912705.html?language=en&source=h5_m&u_code=e0chikfaa6a32m&_d=e0chikfaa6a32m&share_music_id=6705085229779912705']"
383,+153,12.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,9890.0,26.0,10971980.0,1192069.0,10.0,"['https://m.tiktok.com/h5/share/music/315483138309328896.html?language=en&source=h5_m&u_code=e0ci5k02jcdg5m&_d=e0ci5k02jcdg5m&share_music_id=315483138309328896', 'https://m.tiktok.com/h5/share/music/313357986599518208.html?language=en&source=h5_m&u_code=e0chmad41i9kld&_d=e0chmad41i9kld&share_music_id=313357986599518208', 'https://m.tiktok.com/h5/share/music/6704960048323364865.html?language=en&source=h5_m&u_code=e0chd7kfd1ma8a&_d=e0chd7kfd1ma8a&share_music_id=6704960048323364865']"
384,-22,12.0,My Family (feat. BackRoad Gee),Pa Salieu,1389.0,62.0,8078833.0,812328.0,4.0,"['https://m.tiktok.com/h5/share/music/6869675653713643521.html?language=en&source=h5_m&u_code=e0chj2739jj8jf&_d=e0chj2739jj8jf&share_music_id=6869675653713643521', 'https://m.tiktok.com/h5/share/music/7065807519859378949.html?language=en&source=h5_m&u_code=e0ci71m0d48gic&_d=e0ci71m0d48gic&share_music_id=7065807519859378949', 'https://m.tiktok.com/h5/share/music/7014200000603409158.html?language=en&source=h5_m&u_code=e0ci912cmd315j&_d=e0ci912cmd315j&share_music_id=7014200000603409158']"
385,+136,12.0,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign,2194.0,37.0,4938447.0,397573.0,3.0,"['https://m.tiktok.com/h5/share/music/6704955139892971522.html?language=en&source=h5_m&u_code=e0ci8dheacgdlh&_d=e0ci8dheacgdlh&share_music_id=6704955139892971522', 'https://m.tiktok.com/h5/share/music/6975241367505226501.html?language=en&source=h5_m&u_code=e0ci27mb1e1033&_d=e0ci27mb1e1033&share_music_id=6975241367505226501', 'https://m.tiktok.com/h5/share/music/6969772010989701893.html?language=en&source=h5_m&u_code=e0chibjgb1a2h4&_d=e0chibjgb1a2h4&share_music_id=6969772010989701893']"
386,-84,12.0,Swangin’ On Westheimer,Don Toliver,1438.0,109.0,3396221.0,411191.0,13.0,"['https://m.tiktok.com/h5/share/music/7016443692349179905.html?language=en&source=h5_m&u_code=e0chi8km5j8dh5&_d=e0chi8km5j8dh5&share_music_id=7016443692349179905', 'https://m.tiktok.com/h5/share/music/7036171716804102958.html?language=en&source=h5_m&u_code=e0ci3miafd86lj&_d=e0ci3miafd86lj&share_music_id=7036171716804102958', 'https://m.tiktok.com/h5/share/music/7018657932522916613.html?language=en&source=h5_m&u_code=e0chj2i8ja5cm9&_d=e0chj2i8ja5cm9&share_music_id=7018657932522916613']"
387,-47,12.0,Rockabye,Clean Bandit,238.0,122.0,650670.0,56242.0,3.0,"['https://m.tiktok.com/h5/share/music/7066001060791487258.html?language=en&source=h5_m&u_code=e0ci2jlhh2b222&_d=e0ci2jlhh2b222&share_music_id=7066001060791487258', 'https://m.tiktok.com/h5/share/music/7053391699401263874.html?language=en&source=h5_m&u_code=e0chj7i3065j0m&_d=e0chj7i3065j0m&share_music_id=7053391699401263874', 'https://m.tiktok.com/h5/share/music/7061357148269185838.html?language=en&source=h5_m&u_code=e0ci4hfh328j49&_d=e0ci4hfh328j49&share_music_id=7061357148269185838']"
388,+273,12.0,Everglow,Coldplay,3584.0,24.0,5395295.0,458751.0,4.0,"['https://m.tiktok.com/h5/share/music/223011125842554880.html?language=en&source=h5_m&u_code=e0ci5am8aegd16&_d=e0ci5am8aegd16&share_music_id=223011125842554880', 'https://m.tiktok.com/h5/share/music/6705081641997436930.html?language=en&source=h5_m&u_code=e0chibc3422acl&_d=e0chibc3422acl&share_music_id=6705081641997436930', 'https://m.tiktok.com/h5/share/music/6705082326553987074.html?language=en&source=h5_m&u_code=e0chj3e292i5k3&_d=e0chj3e292i5k3&share_music_id=6705082326553987074']"
389,+652,12.0,Dissolve - JBroadway Remix,Absofacto,3523.0,17.0,19418671.0,2383649.0,9.0,"['https://m.tiktok.com/h5/share/music/6771632157967255554.html?language=en&source=h5_m&u_code=e0ci55304125le&_d=e0ci55304125le&share_music_id=6771632157967255554', 'https://m.tiktok.com/h5/share/music/6762562445530745605.html?language=en&source=h5_m&u_code=e0ci0h1l7blgac&_d=e0ci0h1l7blgac&share_music_id=6762562445530745605', 'https://m.tiktok.com/h5/share/music/7048411055210744582.html?language=en&source=h5_m&u_code=e0chhc8b8iallh&_d=e0chhc8b8iallh&share_music_id=7048411055210744582']"
390,+93,12.0,Horseride,BRELAND,6049.0,38.0,20125045.0,2262672.0,2.0,"['https://m.tiktok.com/h5/share/music/6820694988825823233.html?language=en&source=h5_m&u_code=e0chimj19l83ag&_d=e0chimj19l83ag&share_music_id=6820694988825823233', 'https://m.tiktok.com/h5/share/music/7025566896170863366.html?language=en&source=h5_m&u_code=e0ci7ibkf2148b&_d=e0ci7ibkf2148b&share_music_id=7025566896170863366']"
391,-72,12.0,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,9953.0,67.0,84766433.0,8864783.0,60.0,"['https://m.tiktok.com/h5/share/music/7000961190729877505.html?language=en&source=h5_m&u_code=e0ci8hijbe8egi&_d=e0ci8hijbe8egi&share_music_id=7000961190729877505', 'https://m.tiktok.com/h5/share/music/7013902789789124609.html?language=en&source=h5_m&u_code=e0chhmif64i7bl&_d=e0chhmif64i7bl&share_music_id=7013902789789124609', 'https://m.tiktok.com/h5/share/music/7016921571205958406.html?language=en&source=h5_m&u_code=e0ci08360mmill&_d=e0ci08360mmill&share_music_id=7016921571205958406']"
392,+217,12.0,Kilometre,Burna Boy,23659.0,26.0,93324992.0,6912739.0,40.0,"['https://m.tiktok.com/h5/share/music/6956283947185638149.html?language=en&source=h5_m&u_code=e0chfbkd3k9h08&_d=e0chfbkd3k9h08&share_music_id=6956283947185638149', 'https://m.tiktok.com/h5/share/music/6956611358985848833.html?language=en&source=h5_m&u_code=e0chem1i9d77hi&_d=e0chem1i9d77hi&share_music_id=6956611358985848833', 'https://m.tiktok.com/h5/share/music/6956644522960898822.html?language=en&source=h5_m&u_code=e0chj2i8jdk14m&_d=e0chj2i8jdk14m&share_music_id=6956644522960898822']"
393,+97,12.0,Smoke (feat. HVN & SoFaygo),Don Toliver,575.0,41.0,8936675.0,1573741.0,8.0,"['https://m.tiktok.com/h5/share/music/7016443693973145601.html?language=en&source=h5_m&u_code=e0ci4b33a5d7g2&_d=e0ci4b33a5d7g2&share_music_id=7016443693973145601', 'https://m.tiktok.com/h5/share/music/7031320318127950597.html?language=en&source=h5_m&u_code=e0ci16ie9djaib&_d=e0ci16ie9djaib&share_music_id=7031320318127950597', 'https://m.tiktok.com/h5/share/music/7041666282432875270.html?language=en&source=h5_m&u_code=e0chh3f4603d2e&_d=e0chh3f4603d2e&share_music_id=7041666282432875270']"
394,-189,12.0,love nwantiti (feat. Franglish) - French Remix,CKay,5967.0,211.0,49611032.0,5098462.0,6.0,"['https://m.tiktok.com/h5/share/music/6862274640471934978.html?language=en&source=h5_m&u_code=e0chm6m54b5ld6&_d=e0chm6m54b5ld6&share_music_id=6862274640471934978', 'https://m.tiktok.com/h5/share/music/7049440729500060421.html?language=en&source=h5_m&u_code=e0ci4i2chli98a&_d=e0ci4i2chli98a&share_music_id=7049440729500060421', 'https://m.tiktok.com/h5/share/music/7053462094032751365.html?language=en&source=h5_m&u_code=e0chje2l69j3k1&_d=e0chje2l69j3k1&share_music_id=7053462094032751365']"
395,-17,11.0,Cake,Trey Songz,6176.0,42.0,26364822.0,1924354.0,9.0,"['https://m.tiktok.com/h5/share/music/6837370166548941573.html?language=en&source=h5_m&u_code=e0chm7h47mja1m&_d=e0chm7h47mja1m&share_music_id=6837370166548941573', 'https://m.tiktok.com/h5/share/music/7026920811453827887.html?language=en&source=h5_m&u_code=e0ci4lj2k005i6&_d=e0ci4lj2k005i6&share_music_id=7026920811453827887', 'https://m.tiktok.com/h5/share/music/6822815277722503941.html?language=en&source=h5_m&u_code=e0chkl5d4igj8k&_d=e0chkl5d4igj8k&share_music_id=6822815277722503941']"
396,+217,11.0,GET UP,Shinedown,4132.0,26.0,2511964.0,180903.0,2.0,"['https://m.tiktok.com/h5/share/music/5000000001462674248.html?language=en&source=h5_m&u_code=e0ci94k3l8i1le&_d=e0ci94k3l8i1le&share_music_id=5000000001462674248', 'https://m.tiktok.com/h5/share/music/6704951552370542594.html?language=en&source=h5_m&u_code=e0ci7lkfe6ljdj&_d=e0ci7lkfe6ljdj&share_music_id=6704951552370542594']"
397,+265,11.0,Glow Up,Meek Mill,21942.0,23.0,11374103.0,1116554.0,5.0,"['https://m.tiktok.com/h5/share/music/253070372764336128.html?language=en&source=h5_m&u_code=e0ci23hkb27la7&_d=e0ci23hkb27la7&share_music_id=253070372764336128', 'https://m.tiktok.com/h5/share/music/6704964240903505922.html?language=en&source=h5_m&u_code=e0chj6g8ja33g4&_d=e0chj6g8ja33g4&share_music_id=6704964240903505922', 'https://m.tiktok.com/h5/share/music/7044072047244266246.html?language=en&source=h5_m&u_code=e0chi2lc0afcab&_d=e0chi2lc0afcab&share_music_id=7044072047244266246']"
398,+75,11.0,Gossip Folks (feat. Ludacris),Missy Elliott,2811.0,34.0,25872123.0,4120877.0,9.0,"['https://m.tiktok.com/h5/share/music/229497174462701568.html?language=en&source=h5_m&u_code=e0chdmlacl4fmi&_d=e0chdmlacl4fmi&share_music_id=229497174462701568', 'https://m.tiktok.com/h5/share/music/6705079005550217218.html?language=en&source=h5_m&u_code=e0chmm9cg8d7h2&_d=e0chmm9cg8d7h2&share_music_id=6705079005550217218', 'https://m.tiktok.com/h5/share/music/6982386514588224262.html?language=en&source=h5_m&u_code=e0chkfg31fehe6&_d=e0chkfg31fehe6&share_music_id=6982386514588224262']"
399,+76,11.0,Rockabye (feat. Sean Paul & Anne-Marie) - Autograf Remix,Clean Bandit,3796.0,43.0,26342832.0,1058162.0,1.0,['https://m.tiktok.com/h5/share/music/5000000000554859118.html?language=en&source=h5_m&u_code=e0chc8440g38i7&_d=e0chc8440g38i7&share_music_id=5000000000554859118']
400,+79,11.0,Dura,Daddy Yankee,3998.0,37.0,26767635.0,4595758.0,1.0,['https://m.tiktok.com/h5/share/music/6916682471023430405.html?language=en&source=h5_m&u_code=e0che3be0ff098&_d=e0che3be0ff098&share_music_id=6916682471023430405']
401,+3874,11.0,Bring 'Em Out,YoungBoy Never Broke Again,6860.0,-12.0,2960443.0,340532.0,2.0,"['https://m.tiktok.com/h5/share/music/6770225161850324993.html?language=en&source=h5_m&u_code=e0chk7l7i2clhi&_d=e0chk7l7i2clhi&share_music_id=6770225161850324993', 'https://m.tiktok.com/h5/share/music/6965714024939948806.html?language=en&source=h5_m&u_code=e0ci7ibkf2148b&_d=e0ci7ibkf2148b&share_music_id=6965714024939948806']"
402,-210,11.0,Interlude: I'm Not Angry Anymore,Paramore,33889.0,263.0,96359364.0,19069226.0,10.0,"['https://m.tiktok.com/h5/share/music/6704975531168761857.html?language=en&source=h5_m&u_code=e0chchi5k0id0g&_d=e0chchi5k0id0g&share_music_id=6704975531168761857', 'https://m.tiktok.com/h5/share/music/216350862045171712.html?language=en&source=h5_m&u_code=e0ci20he9h9m7l&_d=e0ci20he9h9m7l&share_music_id=216350862045171712', 'https://m.tiktok.com/h5/share/music/6989327561285569286.html?language=en&source=h5_m&u_code=e0cheieh4flfdf&_d=e0cheieh4flfdf&share_music_id=6989327561285569286']"
